2.0, 10.0, 5.0, 1.0, 31.0, 1.0000, 2.1058, 0.0000, 0.0000, 0.0000, 0.0000, 2.1058
2.0, 10.0, 5.0, 2.0, 31.0, 1.0000, 2.1214, 0.0000, 0.0000, 0.0000, 0.0000, 2.1214
3.0, 10.0, 5.0, 48.0, 599.0, 1.0000, 2.8172, 0.0000, 0.0000, 0.0000, 0.0000, 2.8172
2.0, 10.0, 5.0, 2.0, 52.0, 1.0000, 2.2650, 0.0000, 0.0000, 0.0000, 0.0000, 2.2650
2.0, 10.0, 5.0, 10.0, 133.0, 1.0000, 2.9211, 0.0000, 0.0000, 0.0000, 0.0000, 2.9211
2.0, 10.0, 5.0, 5.0, 110.0, 1.0000, 2.3799, 0.0000, 0.0000, 0.0000, 0.0000, 2.3799
2.0, 10.0, 5.0, 19.0, 398.0, 0.9900, 2.4271, 0.0100, 4.0000, 0.0000, 0.0000, 2.4428
2.0, 10.0, 5.0, 1.0, 28.0, 1.0000, 2.5633, 0.0000, 0.0000, 0.0000, 0.0000, 2.5633
2.0, 10.0, 5.0, 1.0, 27.0, 1.0000, 1.2660, 0.0000, 0.0000, 0.0000, 0.0000, 1.2660
2.0, 10.0, 5.0, 6.0, 59.0, 1.0000, 2.4517, 0.0000, 0.0000, 0.0000, 0.0000, 2.4517
2.0, 10.0, 5.0, 4.0, 42.0, 1.0000, 2.9001, 0.0000, 0.0000, 0.0000, 0.0000, 2.9001
2.0, 10.0, 5.0, 3.0, 37.0, 1.0000, 2.3117, 0.0000, 0.0000, 0.0000, 0.0000, 2.3117
3.0, 10.0, 5.0, 8.0, 121.0, 1.0000, 3.2627, 0.0000, 0.0000, 0.0000, 0.0000, 3.2627
2.0, 10.0, 5.0, 9.0, 81.0, 1.0000, 2.5845, 0.0000, 0.0000, 0.0000, 0.0000, 2.5845
2.0, 10.0, 5.0, 2.0, 12.0, 1.0000, 3.1939, 0.0000, 0.0000, 0.0000, 0.0000, 3.1939
2.0, 10.0, 5.0, 5.0, 64.0, 1.0000, 2.6672, 0.0000, 0.0000, 0.0000, 0.0000, 2.6672
2.0, 10.0, 5.0, 10.0, 91.0, 1.0000, 3.7379, 0.0000, 0.0000, 0.0000, 0.0000, 3.7379
2.0, 10.0, 5.0, 11.0, 286.0, 1.0000, 2.4944, 0.0000, 0.0000, 0.0000, 0.0000, 2.4944
2.0, 10.0, 5.0, 3.0, 30.0, 1.0000, 2.7180, 0.0000, 0.0000, 0.0000, 0.0000, 2.7180
2.0, 10.0, 5.0, 10.0, 245.0, 1.0000, 3.0504, 0.0000, 0.0000, 0.0000, 0.0000, 3.0504
2.0, 10.0, 5.0, 1.0, 5.0, 1.0000, 1.5068, 0.0000, 0.0000, 0.0000, 0.0000, 1.5068
2.0, 10.0, 5.0, 3.0, 125.0, 1.0000, 2.2619, 0.0000, 0.0000, 0.0000, 0.0000, 2.2619
2.0, 10.0, 5.0, 9.0, 164.0, 0.9944, 2.6696, 0.0056, 4.0000, 0.0000, 0.0000, 2.6771
2.0, 10.0, 5.0, 5.0, 87.0, 1.0000, 2.9909, 0.0000, 0.0000, 0.0000, 0.0000, 2.9909
2.0, 10.0, 5.0, 4.0, 79.0, 1.0000, 2.4554, 0.0000, 0.0000, 0.0000, 0.0000, 2.4554
2.0, 10.0, 5.0, 22.0, 178.0, 1.0000, 2.3900, 0.0000, 0.0000, 0.0000, 0.0000, 2.3900
2.0, 10.0, 5.0, 5.0, 30.0, 1.0000, 1.7648, 0.0000, 0.0000, 0.0000, 0.0000, 1.7648
2.0, 10.0, 5.0, 7.0, 85.0, 1.0000, 2.4376, 0.0000, 0.0000, 0.0000, 0.0000, 2.4376
2.0, 10.0, 5.0, 7.0, 87.0, 1.0000, 2.6313, 0.0000, 0.0000, 0.0000, 0.0000, 2.6313
2.0, 10.0, 5.0, 2.0, 17.0, 1.0000, 1.4169, 0.0000, 0.0000, 0.0000, 0.0000, 1.4169
2.0, 10.0, 5.0, 8.0, 155.0, 1.0000, 2.2976, 0.0000, 0.0000, 0.0000, 0.0000, 2.2976
2.0, 10.0, 5.0, 6.0, 157.0, 0.9619, 2.9081, 0.0381, 4.0000, 0.0000, 0.0000, 2.9498
2.0, 10.0, 5.0, 3.0, 79.0, 1.0000, 1.5546, 0.0000, 0.0000, 0.0000, 0.0000, 1.5546
2.0, 10.0, 5.0, 3.0, 44.0, 1.0000, 1.4442, 0.0000, 0.0000, 0.0000, 0.0000, 1.4442
2.0, 10.0, 5.0, 7.0, 65.0, 1.0000, 2.2808, 0.0000, 0.0000, 0.0000, 0.0000, 2.2808
2.0, 10.0, 5.0, 2.0, 34.0, 1.0000, 1.7538, 0.0000, 0.0000, 0.0000, 0.0000, 1.7538
2.0, 10.0, 5.0, 2.0, 42.0, 1.0000, 1.4166, 0.0000, 0.0000, 0.0000, 0.0000, 1.4166
2.0, 10.0, 5.0, 5.0, 138.0, 1.0000, 2.3716, 0.0000, 0.0000, 0.0000, 0.0000, 2.3716
2.0, 10.0, 5.0, 2.0, 50.0, 1.0000, 3.4165, 0.0000, 0.0000, 0.0000, 0.0000, 3.4165
2.0, 10.0, 5.0, 10.0, 168.0, 1.0000, 2.5248, 0.0000, 0.0000, 0.0000, 0.0000, 2.5248
2.0, 10.0, 5.0, 4.0, 95.0, 1.0000, 2.0327, 0.0000, 0.0000, 0.0000, 0.0000, 2.0327
2.0, 10.0, 5.0, 4.0, 54.0, 1.0000, 2.6732, 0.0000, 0.0000, 0.0000, 0.0000, 2.6732
2.0, 10.0, 5.0, 10.0, 94.0, 1.0000, 2.8241, 0.0000, 0.0000, 0.0000, 0.0000, 2.8241
2.0, 10.0, 5.0, 5.0, 59.0, 1.0000, 1.7327, 0.0000, 0.0000, 0.0000, 0.0000, 1.7327
2.0, 10.0, 5.0, 7.0, 58.0, 1.0000, 2.3615, 0.0000, 0.0000, 0.0000, 0.0000, 2.3615
2.0, 10.0, 5.0, 1.0, 16.0, 1.0000, 1.3882, 0.0000, 0.0000, 0.0000, 0.0000, 1.3882
2.0, 10.0, 5.0, 1.0, 63.0, 1.0000, 2.7649, 0.0000, 0.0000, 0.0000, 0.0000, 2.7649
2.0, 10.0, 5.0, 7.0, 73.0, 1.0000, 2.6816, 0.0000, 0.0000, 0.0000, 0.0000, 2.6816
2.0, 10.0, 5.0, 6.0, 109.0, 1.0000, 2.7463, 0.0000, 0.0000, 0.0000, 0.0000, 2.7463
2.0, 10.0, 5.0, 3.0, 40.0, 1.0000, 2.7425, 0.0000, 0.0000, 0.0000, 0.0000, 2.7425
2.0, 10.0, 5.0, 2.0, 17.0, 1.0000, 2.0683, 0.0000, 0.0000, 0.0000, 0.0000, 2.0683
2.0, 10.0, 5.0, 2.0, 16.0, 1.0000, 1.8798, 0.0000, 0.0000, 0.0000, 0.0000, 1.8798
2.0, 10.0, 5.0, 2.0, 39.0, 1.0000, 2.2371, 0.0000, 0.0000, 0.0000, 0.0000, 2.2371
2.0, 10.0, 5.0, 1.0, 31.0, 1.0000, 2.8362, 0.0000, 0.0000, 0.0000, 0.0000, 2.8362
2.0, 10.0, 5.0, 3.0, 43.0, 1.0000, 2.6769, 0.0000, 0.0000, 0.0000, 0.0000, 2.6769
2.0, 10.0, 5.0, 2.0, 46.0, 1.0000, 2.1296, 0.0000, 0.0000, 0.0000, 0.0000, 2.1296
2.0, 11.0, 5.0, 1.0, 75.0, 1.0000, 2.4583, 0.0000, 0.0000, 0.0000, 0.0000, 2.4583
2.0, 11.0, 5.0, 1.0, 33.0, 1.0000, 0.8393, 0.0000, 0.0000, 0.0000, 0.0000, 0.8393
1.0, 11.0, 5.0, 33.0, 462.0, 0.9401, 2.0821, 0.0350, 4.4970, 0.0249, 4.7240, 2.2324
2.0, 11.0, 5.0, 6.0, 470.0, 0.9118, 3.1486, 0.0606, 4.1844, 0.0276, 4.5000, 3.2486
2.0, 11.0, 5.0, 3.0, 23.0, 1.0000, 1.6570, 0.0000, 0.0000, 0.0000, 0.0000, 1.6570
2.0, 11.0, 5.0, 12.0, 132.0, 1.0000, 2.3955, 0.0000, 0.0000, 0.0000, 0.0000, 2.3955
2.0, 11.0, 5.0, 9.0, 99.0, 1.0000, 2.7944, 0.0000, 0.0000, 0.0000, 0.0000, 2.7944
