3.0,9.0,1.0,1.0000,2.5800,0.0000,0.0000,0.0000,0.0000,60.0,37.0,19.0,59.0,0.9833,2843.0,2.580000
3.0,9.0,1.0,1.0000,2.5382,0.0000,0.0000,0.0000,0.0000,34.0,7.0,27.0,34.0,1.0000,1633.0,2.538200
2.0,9.0,11.0,0.9700,2.5972,0.0300,4.0000,0.0000,0.0000,138.0,51.0,68.0,136.0,0.9855,2326.0,2.639234
3.0,9.0,6.0,1.0000,2.3747,0.0000,0.0000,0.0000,0.0000,116.0,48.0,55.0,112.0,0.9655,3246.0,2.374671
3.0,11.0,3.0,1.0000,2.3128,0.0000,0.0000,0.0000,0.0000,45.0,11.0,22.0,43.0,0.9556,438.0,2.312799
5.0,7.0,64.0,0.9210,2.4241,0.0725,4.0715,0.0065,4.5000,923.0,263.0,355.0,917.0,0.9935,11778.0,2.557151
3.0,9.0,7.0,1.0000,1.8057,0.0000,0.0000,0.0000,0.0000,80.0,6.0,22.0,48.0,0.6000,1100.0,1.805697
3.0,9.0,5.0,1.0000,1.9440,0.0000,0.0000,0.0000,0.0000,71.0,7.0,19.0,70.0,0.9859,1368.0,1.944021
3.0,9.0,5.0,1.0000,1.4446,0.0000,0.0000,0.0000,0.0000,33.0,6.0,6.0,33.0,1.0000,423.0,1.444584
5.0,9.0,37.0,0.9180,2.4396,0.0631,4.4101,0.0189,4.7118,928.0,272.0,433.0,912.0,0.9828,12445.0,2.606921
3.0,11.0,3.0,1.0000,3.0691,0.0000,0.0000,0.0000,0.0000,33.0,8.0,23.0,33.0,1.0000,486.0,3.069118
3.0,9.0,5.0,1.0000,2.1814,0.0000,0.0000,0.0000,0.0000,34.0,4.0,10.0,34.0,1.0000,462.0,2.181420
3.0,9.0,7.0,1.0000,2.6304,0.0000,0.0000,0.0000,0.0000,102.0,24.0,48.0,100.0,0.9804,1272.0,2.630360
2.0,11.0,16.0,1.0000,2.6729,0.0000,0.0000,0.0000,0.0000,211.0,19.0,94.0,211.0,1.0000,4009.0,2.672878
5.0,6.0,35.0,0.9539,2.4512,0.0390,4.1057,0.0071,4.5000,583.0,125.0,320.0,574.0,0.9846,10563.0,2.530184
5.0,9.0,73.0,0.9782,2.5854,0.0218,4.0000,0.0000,0.0000,945.0,166.0,456.0,944.0,0.9989,20778.0,2.616155
5.0,5.0,51.0,0.9069,2.7367,0.0572,4.5421,0.0359,4.8020,1387.0,305.0,740.0,1329.0,0.9582,27970.0,2.914081
3.0,11.0,6.0,1.0000,2.4732,0.0000,0.0000,0.0000,0.0000,42.0,9.0,27.0,39.0,0.9286,606.0,2.473187
2.0,5.0,12.0,1.0000,2.5960,0.0000,0.0000,0.0000,0.0000,298.0,37.0,163.0,295.0,0.9899,3443.0,2.596003
3.0,9.0,2.0,0.9142,3.4143,0.0858,4.0000,0.0000,0.0000,140.0,80.0,39.0,139.0,0.9929,512.0,3.464530
5.0,7.0,24.0,0.9919,2.2505,0.0081,4.0000,0.0000,0.0000,569.0,145.0,208.0,536.0,0.9420,11383.0,2.264754
3.0,5.0,1.0,1.0000,1.9731,0.0000,0.0000,0.0000,0.0000,45.0,6.0,15.0,45.0,1.0000,1106.0,1.973100
5.0,8.0,38.0,0.8881,3.0831,0.0935,4.1854,0.0184,4.5000,873.0,643.0,154.0,842.0,0.9645,15724.0,3.212321
3.0,10.0,3.0,1.0000,2.4853,0.0000,0.0000,0.0000,0.0000,58.0,6.0,23.0,55.0,0.9483,1279.0,2.485295
2.0,11.0,31.0,0.9504,2.4625,0.0414,4.2810,0.0082,4.5000,449.0,164.0,181.0,449.0,1.0000,9643.0,2.554491
2.0,11.0,15.0,1.0000,2.5944,0.0000,0.0000,0.0000,0.0000,49.0,13.0,25.0,49.0,1.0000,2862.0,2.594439
3.0,11.0,5.0,0.9661,2.8096,0.0339,4.0000,0.0000,0.0000,72.0,26.0,33.0,72.0,1.0000,2008.0,2.849966
3.0,11.0,2.0,1.0000,2.2203,0.0000,0.0000,0.0000,0.0000,20.0,5.0,9.0,20.0,1.0000,162.0,2.220337
2.0,11.0,34.0,1.0000,2.9581,0.0000,0.0000,0.0000,0.0000,143.0,46.0,82.0,143.0,1.0000,33092.0,2.958131
5.0,11.0,35.0,0.9643,2.9160,0.0268,4.0000,0.0089,4.0000,295.0,150.0,120.0,293.0,0.9932,8056.0,2.954695
2.0,5.0,26.0,1.0000,2.7000,0.0000,0.0000,0.0000,0.0000,383.0,141.0,159.0,379.0,0.9896,6617.0,2.699979
3.0,11.0,2.0,1.0000,3.8602,0.0000,0.0000,0.0000,0.0000,24.0,3.0,7.0,24.0,1.0000,184.0,3.860200
3.0,11.0,1.0,1.0000,2.2390,0.0000,0.0000,0.0000,0.0000,54.0,6.0,27.0,53.0,0.9815,1337.0,2.239000
2.0,5.0,22.0,1.0000,2.4897,0.0000,0.0000,0.0000,0.0000,261.0,34.0,136.0,250.0,0.9579,8993.0,2.489691
5.0,11.0,48.0,0.9942,2.3531,0.0050,4.0000,0.0007,4.5000,640.0,122.0,288.0,634.0,0.9906,37522.0,2.362968
3.0,11.0,4.0,1.0000,2.3054,0.0000,0.0000,0.0000,0.0000,99.0,16.0,55.0,99.0,1.0000,1931.0,2.305354
2.0,10.0,27.0,1.0000,2.7720,0.0000,0.0000,0.0000,0.0000,347.0,100.0,138.0,333.0,0.9597,11387.0,2.772028
3.0,7.0,2.0,0.5846,3.3648,0.2553,4.2200,0.1601,4.5000,279.0,157.0,73.0,275.0,0.9857,589.0,3.764882
5.0,11.0,47.0,0.9690,2.3511,0.0206,4.1217,0.0105,4.5000,462.0,131.0,243.0,455.0,0.9848,14508.0,2.410050
3.0,11.0,2.0,0.4854,3.5115,0.2446,4.6191,0.2700,5.0000,237.0,201.0,31.0,232.0,0.9789,2491.0,4.184287
3.0,11.0,1.0,1.0000,2.4583,0.0000,0.0000,0.0000,0.0000,75.0,12.0,37.0,67.0,0.8933,980.0,2.458300
2.0,11.0,1.0,1.0000,1.8600,0.0000,0.0000,0.0000,0.0000,60.0,15.0,42.0,60.0,1.0000,2558.0,1.859990
3.0,5.0,11.0,1.0000,2.1952,0.0000,0.0000,0.0000,0.0000,93.0,8.0,56.0,91.0,0.9785,1345.0,2.195166
3.0,11.0,12.0,1.0000,2.3662,0.0000,0.0000,0.0000,0.0000,122.0,20.0,76.0,122.0,1.0000,3106.0,2.366233
2.0,11.0,9.0,1.0000,2.2766,0.0000,0.0000,0.0000,0.0000,73.0,24.0,39.0,73.0,1.0000,1329.0,2.276639
2.0,11.0,3.0,1.0000,2.3855,0.0000,0.0000,0.0000,0.0000,242.0,84.0,126.0,241.0,0.9959,5789.0,2.385513
5.0,10.0,279.0,0.9942,3.1160,0.0037,4.6362,0.0021,4.7945,3044.0,863.0,1325.0,3044.0,1.0000,417404.0,3.125069
5.0,10.0,54.0,0.9846,2.8295,0.0112,4.3778,0.0042,4.5000,896.0,288.0,523.0,896.0,1.0000,48061.0,2.853818
3.0,11.0,3.0,1.0000,2.8136,0.0000,0.0000,0.0000,0.0000,53.0,7.0,37.0,52.0,0.9811,1083.0,2.813636
5.0,11.0,42.0,0.9495,2.6937,0.0292,4.5639,0.0213,4.6469,496.0,153.0,248.0,488.0,0.9839,29496.0,2.789950
3.0,9.0,3.0,1.0000,2.1441,0.0000,0.0000,0.0000,0.0000,35.0,3.0,22.0,35.0,1.0000,301.0,2.144144
3.0,11.0,1.0,0.9394,2.7474,0.0606,4.0000,0.0000,0.0000,42.0,13.0,25.0,41.0,0.9762,1372.0,2.823287
5.0,11.0,38.0,1.0000,2.4237,0.0000,0.0000,0.0000,0.0000,307.0,68.0,171.0,262.0,0.8534,13807.0,2.423666
3.0,11.0,1.0,1.0000,2.2662,0.0000,0.0000,0.0000,0.0000,220.0,59.0,86.0,217.0,0.9864,1127.0,2.266216
3.0,11.0,2.0,1.0000,2.0513,0.0000,0.0000,0.0000,0.0000,26.0,5.0,13.0,26.0,1.0000,239.0,2.051259
3.0,11.0,9.0,1.0000,2.3310,0.0000,0.0000,0.0000,0.0000,59.0,23.0,27.0,58.0,0.9831,495.0,2.331031
3.0,11.0,2.0,1.0000,1.7205,0.0000,0.0000,0.0000,0.0000,52.0,14.0,28.0,52.0,1.0000,812.0,1.720540
3.0,11.0,1.0,1.0000,4.0766,0.0000,0.0000,0.0000,0.0000,16.0,9.0,6.0,16.0,1.0000,88.0,4.076568
3.0,5.0,4.0,1.0000,2.8173,0.0000,0.0000,0.0000,0.0000,76.0,16.0,50.0,73.0,0.9605,2386.0,2.817293
3.0,11.0,4.0,1.0000,2.1969,0.0000,0.0000,0.0000,0.0000,120.0,12.0,79.0,92.0,0.7667,2387.0,2.196928
3.0,11.0,2.0,0.9139,2.5905,0.0861,4.5000,0.0000,0.0000,107.0,50.0,50.0,103.0,0.9626,2587.0,2.754884
3.0,5.0,2.0,1.0000,2.0552,0.0000,0.0000,0.0000,0.0000,51.0,7.0,21.0,44.0,0.8627,487.0,2.055220
5.0,10.0,38.0,0.9926,3.1894,0.0053,4.0000,0.0021,4.0000,664.0,260.0,368.0,664.0,1.0000,35315.0,3.195450
2.0,11.0,19.0,1.0000,2.7076,0.0000,0.0000,0.0000,0.0000,188.0,36.0,81.0,188.0,1.0000,14370.0,2.707610
2.0,11.0,23.0,0.9762,2.7992,0.0238,4.5000,0.0000,0.0000,243.0,58.0,126.0,220.0,0.9053,5851.0,2.839723
5.0,11.0,32.0,0.9398,3.0230,0.0355,4.2804,0.0247,4.6389,468.0,211.0,209.0,468.0,1.0000,9999.0,3.107523
